1965	45.1727003	-93.3526091
1896	38.0113888889	-121.316666667
1952	35.08325	-92.44502
1916	38.9126	-94.5915
1962	51.814	-0.8229
1981	46.4548	-84.6063
1974	32.2777777778	-64.775
1955	10.5306	76.2589
1969	41.8857	12.4623
1962	47.185192	-119.3282
1980	13.0	20.0
1988	-0.196111111111	-78.4355555556
1933	40.0	11.0
1906	34.0	43.0
2005	59.4386111111	24.7713888889
1949	51.4856	-3.1836
1946	-8.05166666667	-34.9508333333
1988	16.7591666667	81.8380555556
1966	27.964	-82.697
1919	43.04199	-76.13441
2003	32.7905555556	-79.9383333333
1896	56.4652777778	84.9502777778
1979	12.0	57.0
1973	-33.8946	151.2285
1900	36.1620705	-81.8756686
1856	41.7166666667	-81.2516666667
2001	23.7802	90.4072
1994	-19.955187	-43.920228
1895	29.427151	-98.54363
1992	17.3488888889	78.3769444444
2002	8.552	76.9379
1910	12.9958333333	77.5988888889
1962	26.245	73.019
1882	51.8777777778	-0.411388888889
